,cluster_id,svc_name,method,path,trace_id,span_id,parent_span_id,st,et,rt,xt,ct,call_size,inflight_dict,rps_dict
202312,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,9934d859c7d16163ec79a8432a57cad9,81b9eea65a93fd65,c815d6fa1da0101a,1714287105066,1714287105075,9,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:85|
202315,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,893d2760099a85da998c0507363602e3,0bf677832b5b556e,8614c9104d866135,1714287105684,1714287105691,7,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:79|
202336,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,9934d859c7d16163ec79a8432a57cad9,a7f96fbfae21dbef,fd1e53f40968f338,1714287105048,1714287105049,1,0,0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:95|
202343,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,893d2760099a85da998c0507363602e3,df030b187f1118d2,060a9d6dd19f7b62,1714287105660,1714287105662,2,0,0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:98|
202347,us-west-1,currencyservice,POST,/hipstershop.CurrencyService/GetSupportedCurrencies,9934d859c7d16163ec79a8432a57cad9,6909a81e81b5494e,c815d6fa1da0101a,1714287105077,1714287105080,3,0,0,-1,currencyservice@POST@/hipstershop.CurrencyService/Convert:0|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:1|,currencyservice@POST@/hipstershop.CurrencyService/Convert:94|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:88|
202435,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,893d2760099a85da998c0507363602e3,adfa292d5b9048eb,060a9d6dd19f7b62,1714287105675,1714287105676,1,0,0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709548530|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:101|
202452,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,893d2760099a85da998c0507363602e3,060a9d6dd19f7b62,8614c9104d866135,1714287105658,1714287105682,24,0,0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:98|
202461,us-west-1,frontend,POST,/cart/checkout,893d2760099a85da998c0507363602e3,8614c9104d866135,998c0507363602e3,1714287105656,1714287105698,42,0,0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:101|
202504,us-west-1,sslateingress,POST,/cart/checkout,893d2760099a85da998c0507363602e3,998c0507363602e3,,1714287105654,1714287105699,45,0,0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:97|
202517,us-west-1,currencyservice,POST,/hipstershop.CurrencyService/GetSupportedCurrencies,893d2760099a85da998c0507363602e3,2af5aa82ef8f98fc,8614c9104d866135,1714287105694,1714287105696,2,0,0,-1,currencyservice@POST@/hipstershop.CurrencyService/Convert:0|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:1|,currencyservice@POST@/hipstershop.CurrencyService/Convert:107|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:106|
202942,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,c8c1bc6d60640e8f80c1d5509a27847a,f05efc5caaf6cf5d,8d64c3cabf311fdb,1714287107719,1714287107721,2,0,0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:18446744073709548409|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:99|
202947,us-west-1,sslateingress,POST,/cart/checkout,c8c1bc6d60640e8f80c1d5509a27847a,80c1d5509a27847a,,1714287107698,1714287107737,39,0,0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:100|
202964,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,c8c1bc6d60640e8f80c1d5509a27847a,56074eea4049861c,8d64c3cabf311fdb,1714287107716,1714287107717,1,0,0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:1|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:109|
202980,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,e612acb9b538a8ce7b9e78e236dbc91b,f45a8598e5322017,71968591dd37ca20,1714287107990,1714287107992,2,0,0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:18446744073709548252|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:110|
202990,us-west-1,sslateingress,POST,/cart/checkout,e612acb9b538a8ce7b9e78e236dbc91b,7b9e78e236dbc91b,,1714287107964,1714287108012,48,0,0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:108|
203002,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,e612acb9b538a8ce7b9e78e236dbc91b,256fbe75dcad93e2,71968591dd37ca20,1714287107985,1714287107986,1,0,0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709548305|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:101|
203010,us-west-1,frontend,POST,/cart/checkout,e612acb9b538a8ce7b9e78e236dbc91b,df532001ea12588c,7b9e78e236dbc91b,1714287107966,1714287108011,45,0,0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:115|
203018,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,c8c1bc6d60640e8f80c1d5509a27847a,8d64c3cabf311fdb,71d0156ce48b2d0a,1714287107703,1714287107723,20,0,0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:99|
203021,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,e612acb9b538a8ce7b9e78e236dbc91b,71968591dd37ca20,df532001ea12588c,1714287107969,1714287107997,28,0,0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:95|
203028,us-west-1,frontend,POST,/cart/checkout,c8c1bc6d60640e8f80c1d5509a27847a,71d0156ce48b2d0a,80c1d5509a27847a,1714287107701,1714287107736,35,0,0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:104|
203063,us-west-1,currencyservice,POST,/hipstershop.CurrencyService/GetSupportedCurrencies,e612acb9b538a8ce7b9e78e236dbc91b,374d58c7f43037dd,df532001ea12588c,1714287108007,1714287108009,2,0,0,-1,currencyservice@POST@/hipstershop.CurrencyService/Convert:0|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:1|,currencyservice@POST@/hipstershop.CurrencyService/Convert:101|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:121|
203074,us-west-1,currencyservice,POST,/hipstershop.CurrencyService/GetSupportedCurrencies,c8c1bc6d60640e8f80c1d5509a27847a,db051ca1c43c2a21,71d0156ce48b2d0a,1714287107733,1714287107734,1,0,0,-1,currencyservice@POST@/hipstershop.CurrencyService/Convert:0|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:1|,currencyservice@POST@/hipstershop.CurrencyService/Convert:108|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:104|
203088,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,c8c1bc6d60640e8f80c1d5509a27847a,47d2b57e16ae794a,71d0156ce48b2d0a,1714287107725,1714287107731,6,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:118|
203091,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,e612acb9b538a8ce7b9e78e236dbc91b,4347c716b18725b1,df532001ea12588c,1714287108000,1714287108005,5,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:122|
203094,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,c8c1bc6d60640e8f80c1d5509a27847a,2f670e57b174b548,8d64c3cabf311fdb,1714287107712,1714287107713,1,0,0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:18446744073709548418|,paymentservice@POST@/hipstershop.PaymentService/Charge:119|
203102,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,c8c1bc6d60640e8f80c1d5509a27847a,b6dc8eadb2fca8cb,8d64c3cabf311fdb,1714287107705,1714287107707,2,0,0,-1,cartservice@POST@/hipstershop.CartService/GetCart:18446744073709548423|,cartservice@POST@/hipstershop.CartService/GetCart:114|
203105,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,e612acb9b538a8ce7b9e78e236dbc91b,efd9f63684a99933,71968591dd37ca20,1714287107973,1714287107976,3,0,0,-1,cartservice@POST@/hipstershop.CartService/GetCart:18446744073709548395|,cartservice@POST@/hipstershop.CartService/GetCart:116|
203126,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,e612acb9b538a8ce7b9e78e236dbc91b,ae40c35aa00e6e68,71968591dd37ca20,1714287107981,1714287107982,1,0,0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:18446744073709548252|,paymentservice@POST@/hipstershop.PaymentService/Charge:102|
203758,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,676982f3f9757abbf9ebf954aa50ed87,8e51d48af5b742e8,f02aede6eb2380aa,1714287111159,1714287111178,19,0,0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:94|
203766,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,676982f3f9757abbf9ebf954aa50ed87,465979fe852f8d18,8e51d48af5b742e8,1714287111172,1714287111173,1,0,0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709548036|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:86|
203785,us-west-1,frontend,POST,/cart/checkout,676982f3f9757abbf9ebf954aa50ed87,f02aede6eb2380aa,f9ebf954aa50ed87,1714287111158,1714287111190,32,0,0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:99|
203802,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,676982f3f9757abbf9ebf954aa50ed87,a267d22cf8a0f4f8,8e51d48af5b742e8,1714287111161,1714287111163,2,0,0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:88|
203934,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,676982f3f9757abbf9ebf954aa50ed87,cb5111d2face7c4d,8e51d48af5b742e8,1714287111169,1714287111171,2,0,0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:85|
203958,us-west-1,currencyservice,POST,/hipstershop.CurrencyService/GetSupportedCurrencies,676982f3f9757abbf9ebf954aa50ed87,1844a71cca6e66ea,f02aede6eb2380aa,1714287111188,1714287111189,1,0,0,-1,currencyservice@POST@/hipstershop.CurrencyService/Convert:0|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:1|,currencyservice@POST@/hipstershop.CurrencyService/Convert:84|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:93|
203986,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,676982f3f9757abbf9ebf954aa50ed87,42ba033124065c08,f02aede6eb2380aa,1714287111180,1714287111186,6,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:95|
203994,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,676982f3f9757abbf9ebf954aa50ed87,dc7ac7d9bc55e722,8e51d48af5b742e8,1714287111175,1714287111177,2,0,0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:18446744073709548111|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:93|
204008,us-west-1,sslateingress,POST,/cart/checkout,676982f3f9757abbf9ebf954aa50ed87,f9ebf954aa50ed87,,1714287111156,1714287111193,37,0,0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:91|
204371,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,391cd9b3cd1f29aaf462add13b40f551,ce588f93a6929f32,53a2afa3afe31e3b,1714287112972,1714287112973,1,0,0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:1|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:87|
204388,us-west-1,sslateingress,POST,/cart/checkout,391cd9b3cd1f29aaf462add13b40f551,f462add13b40f551,,1714287112957,1714287112997,40,0,0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:94|
204440,us-west-1,frontend,POST,/cart/checkout,391cd9b3cd1f29aaf462add13b40f551,b2c9b40f06a9c5eb,f462add13b40f551,1714287112958,1714287112996,38,0,0,-1,frontend@POST@/cart/checkout:2|,frontend@POST@/cart/checkout:100|
204492,us-west-1,currencyservice,POST,/hipstershop.CurrencyService/GetSupportedCurrencies,391cd9b3cd1f29aaf462add13b40f551,ac86f12edd990e1b,b2c9b40f06a9c5eb,1714287112990,1714287112993,3,0,0,-1,currencyservice@POST@/hipstershop.CurrencyService/Convert:0|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:1|,currencyservice@POST@/hipstershop.CurrencyService/Convert:106|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:101|
204517,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,391cd9b3cd1f29aaf462add13b40f551,61655124373f9e21,53a2afa3afe31e3b,1714287112968,1714287112970,2,0,0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:18446744073709547940|,paymentservice@POST@/hipstershop.PaymentService/Charge:96|
204527,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,391cd9b3cd1f29aaf462add13b40f551,b618d47609ced43c,53a2afa3afe31e3b,1714287112962,1714287112964,2,0,0,-1,cartservice@POST@/hipstershop.CartService/GetCart:18446744073709547949|,cartservice@POST@/hipstershop.CartService/GetCart:95|
204535,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,391cd9b3cd1f29aaf462add13b40f551,53a2afa3afe31e3b,b2c9b40f06a9c5eb,1714287112960,1714287112978,18,0,0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:85|
204571,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,391cd9b3cd1f29aaf462add13b40f551,3bbd0d9f1284a3be,53a2afa3afe31e3b,1714287112974,1714287112976,2,0,0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:97|
204592,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,391cd9b3cd1f29aaf462add13b40f551,f01cbb125ddbd509,b2c9b40f06a9c5eb,1714287112981,1714287112987,6,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:104|
204699,us-west-1,currencyservice,POST,/hipstershop.CurrencyService/GetSupportedCurrencies,d594d4e82055f883c70a853070452bbb,36dff4f5e9ceed47,43b6d3eabd4bb4d5,1714287114172,1714287114174,2,0,0,-1,currencyservice@POST@/hipstershop.CurrencyService/Convert:0|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:18446744073709547794|,currencyservice@POST@/hipstershop.CurrencyService/Convert:98|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:111|
204712,us-west-1,sslateingress,POST,/cart/checkout,d594d4e82055f883c70a853070452bbb,c70a853070452bbb,,1714287114134,1714287114177,43,0,0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:97|
204717,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,d594d4e82055f883c70a853070452bbb,74e6279326da1cdf,73656f356bbc2e48,1714287114153,1714287114154,1,0,0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709547773|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:99|
204718,us-west-1,frontend,POST,/cart/checkout,d594d4e82055f883c70a853070452bbb,43b6d3eabd4bb4d5,c70a853070452bbb,1714287114137,1714287114176,39,0,0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:104|
204723,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,d594d4e82055f883c70a853070452bbb,73656f356bbc2e48,43b6d3eabd4bb4d5,1714287114138,1714287114162,24,0,0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:104|
204784,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,d594d4e82055f883c70a853070452bbb,df4274774b2afba6,43b6d3eabd4bb4d5,1714287114164,1714287114169,5,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:106|
204793,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,d594d4e82055f883c70a853070452bbb,eb26df8c393b0459,73656f356bbc2e48,1714287114148,1714287114150,2,0,0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:18446744073709547825|,paymentservice@POST@/hipstershop.PaymentService/Charge:107|
204861,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,d594d4e82055f883c70a853070452bbb,b5f1e910d7480fc3,73656f356bbc2e48,1714287114140,1714287114143,3,0,0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:107|
204885,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,64896bc1fbf3a9e0e90aa7de52eda097,0c113e51b48eb5af,8da97213719b96bf,1714287114715,1714287114722,7,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:106|
204889,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,d594d4e82055f883c70a853070452bbb,10d5de54e40104c7,73656f356bbc2e48,1714287114158,1714287114161,3,0,0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:18446744073709547850|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:104|
204909,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,64896bc1fbf3a9e0e90aa7de52eda097,43184a57619c4717,d4f272a0ebc0732a,1714287114707,1714287114708,1,0,0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709547720|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:96|
204927,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,64896bc1fbf3a9e0e90aa7de52eda097,635ef27bbcfbfdf2,d4f272a0ebc0732a,1714287114710,1714287114712,2,0,0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:18446744073709547646|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:109|
204937,us-west-1,sslateingress,POST,/cart/checkout,64896bc1fbf3a9e0e90aa7de52eda097,e90aa7de52eda097,,1714287114688,1714287114727,39,0,0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:93|
204961,us-west-1,frontend,POST,/cart/checkout,64896bc1fbf3a9e0e90aa7de52eda097,8da97213719b96bf,e90aa7de52eda097,1714287114691,1714287114726,35,0,0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:106|
204970,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,64896bc1fbf3a9e0e90aa7de52eda097,d4f272a0ebc0732a,8da97213719b96bf,1714287114694,1714287114713,19,0,0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:105|
205054,us-west-1,currencyservice,POST,/hipstershop.CurrencyService/GetSupportedCurrencies,64896bc1fbf3a9e0e90aa7de52eda097,84dbf4d7f6112ae5,8da97213719b96bf,1714287114724,1714287114725,1,0,0,-1,currencyservice@POST@/hipstershop.CurrencyService/Convert:0|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:1|,currencyservice@POST@/hipstershop.CurrencyService/Convert:95|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:95|
205072,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,64896bc1fbf3a9e0e90aa7de52eda097,a5b5f3a9766b9e86,d4f272a0ebc0732a,1714287114703,1714287114705,2,0,0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:18446744073709547776|,paymentservice@POST@/hipstershop.PaymentService/Charge:99|
205084,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,64896bc1fbf3a9e0e90aa7de52eda097,43a4810ffeb97419,d4f272a0ebc0732a,1714287114696,1714287114698,2,0,0,-1,cartservice@POST@/hipstershop.CartService/GetCart:18446744073709547813|,cartservice@POST@/hipstershop.CartService/GetCart:90|
205130,us-west-1,currencyservice,POST,/hipstershop.CurrencyService/GetSupportedCurrencies,5e568540d5db2ace408e15cb63e60838,839e42adbe80de0d,dab0053ec1f48b48,1714287115658,1714287115660,2,0,0,-1,currencyservice@POST@/hipstershop.CurrencyService/Convert:0|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:18446744073709547653|,currencyservice@POST@/hipstershop.CurrencyService/Convert:101|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:116|
205142,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,2fb104dbf8c873a3093f524f7eac1ee5,6d90cc7aff587887,063c3fa69aa6e5a9,1714287115715,1714287115722,7,0,0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:107|
205159,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,5e568540d5db2ace408e15cb63e60838,17ef9c33ebcc3a3a,fac0fad6cc1cf56e,1714287115638,1714287115639,1,0,0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:18446744073709547583|,paymentservice@POST@/hipstershop.PaymentService/Charge:110|
205160,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,2fb104dbf8c873a3093f524f7eac1ee5,4852db1fa84593b3,063c3fa69aa6e5a9,1714287115704,1714287115707,3,0,0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:18446744073709547578|,paymentservice@POST@/hipstershop.PaymentService/Charge:110|
205172,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,5e568540d5db2ace408e15cb63e60838,ad33f10643204fd2,dab0053ec1f48b48,1714287115651,1714287115656,5,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:110|
205221,us-west-1,currencyservice,POST,/hipstershop.CurrencyService/GetSupportedCurrencies,2fb104dbf8c873a3093f524f7eac1ee5,2c70f4ac55e6123b,b7086c15ba69b07c,1714287115739,1714287115743,4,0,0,-1,currencyservice@POST@/hipstershop.CurrencyService/Convert:0|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:1|,currencyservice@POST@/hipstershop.CurrencyService/Convert:112|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:104|
205223,us-west-1,currencyservice,POST,/hipstershop.CurrencyService/GetSupportedCurrencies,a603cc05760a02626b8bd524bd617f99,aec304e42035775c,c60aece587bdb2a3,1714287115800,1714287115804,4,0,0,-1,currencyservice@POST@/hipstershop.CurrencyService/Convert:0|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:1|,currencyservice@POST@/hipstershop.CurrencyService/Convert:112|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:112|
205246,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,2fb104dbf8c873a3093f524f7eac1ee5,4afa712d0253839d,b7086c15ba69b07c,1714287115726,1714287115737,11,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:99|
205263,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,5e568540d5db2ace408e15cb63e60838,0b98eeda13b199b9,fac0fad6cc1cf56e,1714287115645,1714287115647,2,0,0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:18446744073709547719|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:106|
205272,us-west-1,sslateingress,POST,/cart/checkout,5e568540d5db2ace408e15cb63e60838,408e15cb63e60838,,1714287115620,1714287115662,42,0,0,-1,sslateingress@POST@/cart/checkout:3|,sslateingress@POST@/cart/checkout:97|
205274,us-west-1,sslateingress,POST,/cart/checkout,2fb104dbf8c873a3093f524f7eac1ee5,093f524f7eac1ee5,,1714287115685,1714287115745,60,0,0,-1,sslateingress@POST@/cart/checkout:2|,sslateingress@POST@/cart/checkout:101|
205279,us-west-1,sslateingress,POST,/cart/checkout,30e471764660732beac24d28192ae178,eac24d28192ae178,,1714287116068,1714287116110,42,0,0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:104|
205287,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,2fb104dbf8c873a3093f524f7eac1ee5,dec17f74ea206e38,063c3fa69aa6e5a9,1714287115710,1714287115711,1,0,0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709547622|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:112|
205304,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,30e471764660732beac24d28192ae178,229a3c0522579c4c,cc0a35f2fcf0ae10,1714287116086,1714287116088,2,0,0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:1|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:96|
205325,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,a603cc05760a02626b8bd524bd617f99,32704d383021dd72,4678efc94e72f68c,1714287115787,1714287115789,2,0,0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:18446744073709547546|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:107|
205329,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,8d467102be32c9dbca4ae26c1ea90a4e,b1481056fdafb6e0,e51de0468e2d19d1,1714287116183,1714287116185,2,0,0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:18446744073709547506|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:107|
205336,us-west-1,sslateingress,POST,/cart/checkout,a603cc05760a02626b8bd524bd617f99,6b8bd524bd617f99,,1714287115763,1714287115806,43,0,0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:115|
